"Start time UTC","End time UTC","Up-regulating price in the Balancing energy market"
"2021-01-15T12:00:00.000Z","2021-01-15T13:00:00.000Z","158"
"2021-01-15T13:00:00.000Z","2021-01-15T14:00:00.000Z","79.04"
"2021-01-15T14:00:00.000Z","2021-01-15T15:00:00.000Z","78.87"
"2021-01-15T15:00:00.000Z","2021-01-15T16:00:00.000Z","500"
"2021-01-15T16:00:00.000Z","2021-01-15T17:00:00.000Z","195"
"2021-01-15T17:00:00.000Z","2021-01-15T18:00:00.000Z","120.98999"
"2021-01-15T18:00:00.000Z","2021-01-15T19:00:00.000Z","134.43"
"2021-01-15T19:00:00.000Z","2021-01-15T20:00:00.000Z","78"
"2021-01-15T20:00:00.000Z","2021-01-15T21:00:00.000Z","67.18"
"2021-01-15T21:00:00.000Z","2021-01-15T22:00:00.000Z","63"
"2021-01-15T22:00:00.000Z","2021-01-15T23:00:00.000Z","56.1"
"2021-01-15T23:00:00.000Z","2021-01-16T00:00:00.000Z","77.31"
"2021-01-16T00:00:00.000Z","2021-01-16T01:00:00.000Z","77.26999"
"2021-01-16T01:00:00.000Z","2021-01-16T02:00:00.000Z","67.20999"
"2021-01-16T02:00:00.000Z","2021-01-16T03:00:00.000Z","60"
"2021-01-16T03:00:00.000Z","2021-01-16T04:00:00.000Z","57"
"2021-01-16T04:00:00.000Z","2021-01-16T05:00:00.000Z","57"
"2021-01-16T05:00:00.000Z","2021-01-16T06:00:00.000Z","60"
"2021-01-16T06:00:00.000Z","2021-01-16T07:00:00.000Z","66.92"
"2021-01-16T07:00:00.000Z","2021-01-16T08:00:00.000Z","110"
"2021-01-16T08:00:00.000Z","2021-01-16T09:00:00.000Z","100"
"2021-01-16T09:00:00.000Z","2021-01-16T10:00:00.000Z","76.73999"
"2021-01-16T10:00:00.000Z","2021-01-16T11:00:00.000Z","73.35999"
"2021-01-16T11:00:00.000Z","2021-01-16T12:00:00.000Z","73.39"
"2021-01-16T12:00:00.000Z","2021-01-16T13:00:00.000Z","85.21999"
"2021-01-16T13:00:00.000Z","2021-01-16T14:00:00.000Z","51.97999"
"2021-01-16T14:00:00.000Z","2021-01-16T15:00:00.000Z","73.31"
"2021-01-16T15:00:00.000Z","2021-01-16T16:00:00.000Z","81.23999"
"2021-01-16T16:00:00.000Z","2021-01-16T17:00:00.000Z","79.92"
"2021-01-16T17:00:00.000Z","2021-01-16T18:00:00.000Z","73.4"
"2021-01-16T18:00:00.000Z","2021-01-16T19:00:00.000Z","63.75999"
"2021-01-16T19:00:00.000Z","2021-01-16T20:00:00.000Z","57.46999"
"2021-01-16T20:00:00.000Z","2021-01-16T21:00:00.000Z","52.97999"
"2021-01-16T21:00:00.000Z","2021-01-16T22:00:00.000Z","60"
"2021-01-16T22:00:00.000Z","2021-01-16T23:00:00.000Z","56"
"2021-01-16T23:00:00.000Z","2021-01-17T00:00:00.000Z","54"
"2021-01-17T00:00:00.000Z","2021-01-17T01:00:00.000Z","52.34"
"2021-01-17T01:00:00.000Z","2021-01-17T02:00:00.000Z","44.99"
"2021-01-17T02:00:00.000Z","2021-01-17T03:00:00.000Z","44.97999"
"2021-01-17T03:00:00.000Z","2021-01-17T04:00:00.000Z","44.38"
"2021-01-17T04:00:00.000Z","2021-01-17T05:00:00.000Z","44.32999"
"2021-01-17T05:00:00.000Z","2021-01-17T06:00:00.000Z","45.34"
"2021-01-17T06:00:00.000Z","2021-01-17T07:00:00.000Z","46.5"
"2021-01-17T07:00:00.000Z","2021-01-17T08:00:00.000Z","47.42"
"2021-01-17T08:00:00.000Z","2021-01-17T09:00:00.000Z","60"
"2021-01-17T09:00:00.000Z","2021-01-17T10:00:00.000Z","54.75"
"2021-01-17T10:00:00.000Z","2021-01-17T11:00:00.000Z","58.07999"
"2021-01-17T11:00:00.000Z","2021-01-17T12:00:00.000Z","54.57999"
"2021-01-17T12:00:00.000Z","2021-01-17T13:00:00.000Z","52.82"
"2021-01-17T13:00:00.000Z","2021-01-17T14:00:00.000Z","49.95"
"2021-01-17T14:00:00.000Z","2021-01-17T15:00:00.000Z","56.96"
"2021-01-17T15:00:00.000Z","2021-01-17T16:00:00.000Z","60.6"
"2021-01-17T16:00:00.000Z","2021-01-17T17:00:00.000Z","67.34"
"2021-01-17T17:00:00.000Z","2021-01-17T18:00:00.000Z","72.29"
"2021-01-17T18:00:00.000Z","2021-01-17T19:00:00.000Z","67.78"
"2021-01-17T19:00:00.000Z","2021-01-17T20:00:00.000Z","62.45"
"2021-01-17T20:00:00.000Z","2021-01-17T21:00:00.000Z","55.56"
"2021-01-17T21:00:00.000Z","2021-01-17T22:00:00.000Z","52.13"
"2021-01-17T22:00:00.000Z","2021-01-17T23:00:00.000Z","46.89999"
"2021-01-17T23:00:00.000Z","2021-01-18T00:00:00.000Z","47.06"
"2021-01-18T00:00:00.000Z","2021-01-18T01:00:00.000Z","47.06"
"2021-01-18T01:00:00.000Z","2021-01-18T02:00:00.000Z","47.06"
"2021-01-18T02:00:00.000Z","2021-01-18T03:00:00.000Z","47"
"2021-01-18T03:00:00.000Z","2021-01-18T04:00:00.000Z","47"
"2021-01-18T04:00:00.000Z","2021-01-18T05:00:00.000Z","58.93"
"2021-01-18T05:00:00.000Z","2021-01-18T06:00:00.000Z","73.23999"
"2021-01-18T06:00:00.000Z","2021-01-18T07:00:00.000Z","90"
"2021-01-18T07:00:00.000Z","2021-01-18T08:00:00.000Z","90"
"2021-01-18T08:00:00.000Z","2021-01-18T09:00:00.000Z","75.93999"
"2021-01-18T09:00:00.000Z","2021-01-18T10:00:00.000Z","72.45999"
"2021-01-18T10:00:00.000Z","2021-01-18T11:00:00.000Z","70.51"
"2021-01-18T11:00:00.000Z","2021-01-18T12:00:00.000Z","70.37999"
"2021-01-18T12:00:00.000Z","2021-01-18T13:00:00.000Z","174.78999"
"2021-01-18T13:00:00.000Z","2021-01-18T14:00:00.000Z","200"
"2021-01-18T14:00:00.000Z","2021-01-18T15:00:00.000Z","200"
"2021-01-18T15:00:00.000Z","2021-01-18T16:00:00.000Z","160"
"2021-01-18T16:00:00.000Z","2021-01-18T17:00:00.000Z","128"
"2021-01-18T17:00:00.000Z","2021-01-18T18:00:00.000Z","100"
"2021-01-18T18:00:00.000Z","2021-01-18T19:00:00.000Z","63.24"
"2021-01-18T19:00:00.000Z","2021-01-18T20:00:00.000Z","50.88"
"2021-01-18T20:00:00.000Z","2021-01-18T21:00:00.000Z","51.96999"
"2021-01-18T21:00:00.000Z","2021-01-18T22:00:00.000Z","78.79999"
"2021-01-18T22:00:00.000Z","2021-01-18T23:00:00.000Z","37.82999"
"2021-01-18T23:00:00.000Z","2021-01-19T00:00:00.000Z","36.75"
"2021-01-19T00:00:00.000Z","2021-01-19T01:00:00.000Z","39"
"2021-01-19T01:00:00.000Z","2021-01-19T02:00:00.000Z","39"
"2021-01-19T02:00:00.000Z","2021-01-19T03:00:00.000Z","39"
"2021-01-19T03:00:00.000Z","2021-01-19T04:00:00.000Z","39"
"2021-01-19T04:00:00.000Z","2021-01-19T05:00:00.000Z","119"
"2021-01-19T05:00:00.000Z","2021-01-19T06:00:00.000Z","85"
"2021-01-19T06:00:00.000Z","2021-01-19T07:00:00.000Z","84.93999"
"2021-01-19T07:00:00.000Z","2021-01-19T08:00:00.000Z","79.21999"
"2021-01-19T08:00:00.000Z","2021-01-19T09:00:00.000Z","74.29"
"2021-01-19T09:00:00.000Z","2021-01-19T10:00:00.000Z","74.25"
"2021-01-19T10:00:00.000Z","2021-01-19T11:00:00.000Z","72.62999"
"2021-01-19T11:00:00.000Z","2021-01-19T12:00:00.000Z","71.5"
"2021-01-19T12:00:00.000Z","2021-01-19T13:00:00.000Z","71.5"
"2021-01-19T13:00:00.000Z","2021-01-19T14:00:00.000Z","74.29"
"2021-01-19T14:00:00.000Z","2021-01-19T15:00:00.000Z","81.26"
"2021-01-19T15:00:00.000Z","2021-01-19T16:00:00.000Z","81.26"
"2021-01-19T16:00:00.000Z","2021-01-19T17:00:00.000Z","74.2"
"2021-01-19T17:00:00.000Z","2021-01-19T18:00:00.000Z","74.23"
"2021-01-19T18:00:00.000Z","2021-01-19T19:00:00.000Z","52.65999"
"2021-01-19T19:00:00.000Z","2021-01-19T20:00:00.000Z","50"
"2021-01-19T20:00:00.000Z","2021-01-19T21:00:00.000Z","48.36999"
"2021-01-19T21:00:00.000Z","2021-01-19T22:00:00.000Z","36.65999"
"2021-01-19T22:00:00.000Z","2021-01-19T23:00:00.000Z","31.23"
"2021-01-19T23:00:00.000Z","2021-01-20T00:00:00.000Z","32.5"
"2021-01-20T00:00:00.000Z","2021-01-20T01:00:00.000Z","33"
"2021-01-20T01:00:00.000Z","2021-01-20T02:00:00.000Z","32"
"2021-01-20T02:00:00.000Z","2021-01-20T03:00:00.000Z","32"
"2021-01-20T03:00:00.000Z","2021-01-20T04:00:00.000Z","32"
"2021-01-20T04:00:00.000Z","2021-01-20T05:00:00.000Z","34.46"
"2021-01-20T05:00:00.000Z","2021-01-20T06:00:00.000Z","54.67"
"2021-01-20T06:00:00.000Z","2021-01-20T07:00:00.000Z","62.82"
"2021-01-20T07:00:00.000Z","2021-01-20T08:00:00.000Z","73.54999"
"2021-01-20T08:00:00.000Z","2021-01-20T09:00:00.000Z","73.40999"
"2021-01-20T09:00:00.000Z","2021-01-20T10:00:00.000Z","81.25"
"2021-01-20T10:00:00.000Z","2021-01-20T11:00:00.000Z","81.23"
"2021-01-20T11:00:00.000Z","2021-01-20T12:00:00.000Z","77.5"
"2021-01-20T12:00:00.000Z","2021-01-20T13:00:00.000Z","73.4"
"2021-01-20T13:00:00.000Z","2021-01-20T14:00:00.000Z","77.48"
"2021-01-20T14:00:00.000Z","2021-01-20T15:00:00.000Z","81.26"
"2021-01-20T15:00:00.000Z","2021-01-20T16:00:00.000Z","81.29999"
"2021-01-20T16:00:00.000Z","2021-01-20T17:00:00.000Z","81.28"
"2021-01-20T17:00:00.000Z","2021-01-20T18:00:00.000Z","73.25"
"2021-01-20T18:00:00.000Z","2021-01-20T19:00:00.000Z","50.06"
"2021-01-20T19:00:00.000Z","2021-01-20T20:00:00.000Z","35.68999"
"2021-01-20T20:00:00.000Z","2021-01-20T21:00:00.000Z","32.18999"
"2021-01-20T21:00:00.000Z","2021-01-20T22:00:00.000Z","29.48999"
"2021-01-20T22:00:00.000Z","2021-01-20T23:00:00.000Z","25.3"
"2021-01-20T23:00:00.000Z","2021-01-21T00:00:00.000Z","24.85"
"2021-01-21T00:00:00.000Z","2021-01-21T01:00:00.000Z","24.21"
"2021-01-21T01:00:00.000Z","2021-01-21T02:00:00.000Z","24.21"
"2021-01-21T02:00:00.000Z","2021-01-21T03:00:00.000Z","24.21"
"2021-01-21T03:00:00.000Z","2021-01-21T04:00:00.000Z","21.51"
"2021-01-21T04:00:00.000Z","2021-01-21T05:00:00.000Z","31.73999"
"2021-01-21T05:00:00.000Z","2021-01-21T06:00:00.000Z","48.95"
"2021-01-21T06:00:00.000Z","2021-01-21T07:00:00.000Z","48.89999"
"2021-01-21T07:00:00.000Z","2021-01-21T08:00:00.000Z","44.02"
"2021-01-21T08:00:00.000Z","2021-01-21T09:00:00.000Z","44.57999"
"2021-01-21T09:00:00.000Z","2021-01-21T10:00:00.000Z","48.04999"
"2021-01-21T10:00:00.000Z","2021-01-21T11:00:00.000Z","48.99"
"2021-01-21T11:00:00.000Z","2021-01-21T12:00:00.000Z","47.74"
"2021-01-21T12:00:00.000Z","2021-01-21T13:00:00.000Z","47.65999"
"2021-01-21T13:00:00.000Z","2021-01-21T14:00:00.000Z","47.75"
"2021-01-21T14:00:00.000Z","2021-01-21T15:00:00.000Z","49.67"
"2021-01-21T15:00:00.000Z","2021-01-21T16:00:00.000Z","50.00999"
"2021-01-21T16:00:00.000Z","2021-01-21T17:00:00.000Z","49.18"
"2021-01-21T17:00:00.000Z","2021-01-21T18:00:00.000Z","49.2"
"2021-01-21T18:00:00.000Z","2021-01-21T19:00:00.000Z","35.71"
"2021-01-21T19:00:00.000Z","2021-01-21T20:00:00.000Z","32.00999"
"2021-01-21T20:00:00.000Z","2021-01-21T21:00:00.000Z","30.07999"
"2021-01-21T21:00:00.000Z","2021-01-21T22:00:00.000Z","27.43"
"2021-01-21T22:00:00.000Z","2021-01-21T23:00:00.000Z","24.09"
"2021-01-21T23:00:00.000Z","2021-01-22T00:00:00.000Z","12.44999"
"2021-01-22T00:00:00.000Z","2021-01-22T01:00:00.000Z","13.92"
"2021-01-22T01:00:00.000Z","2021-01-22T02:00:00.000Z","11.08"
"2021-01-22T02:00:00.000Z","2021-01-22T03:00:00.000Z","11.8"
"2021-01-22T03:00:00.000Z","2021-01-22T04:00:00.000Z","19.48"
"2021-01-22T04:00:00.000Z","2021-01-22T05:00:00.000Z","51.6"
"2021-01-22T05:00:00.000Z","2021-01-22T06:00:00.000Z","53"
"2021-01-22T06:00:00.000Z","2021-01-22T07:00:00.000Z","36.75999"
"2021-01-22T07:00:00.000Z","2021-01-22T08:00:00.000Z","44"
"2021-01-22T08:00:00.000Z","2021-01-22T09:00:00.000Z","45.53"
"2021-01-22T09:00:00.000Z","2021-01-22T10:00:00.000Z","44"
"2021-01-22T10:00:00.000Z","2021-01-22T11:00:00.000Z","37.46"
"2021-01-22T11:00:00.000Z","2021-01-22T12:00:00.000Z","36.39"
"2021-01-22T12:00:00.000Z","2021-01-22T13:00:00.000Z","35.82999"
"2021-01-22T13:00:00.000Z","2021-01-22T14:00:00.000Z","35.27"
"2021-01-22T14:00:00.000Z","2021-01-22T15:00:00.000Z","35.18"
"2021-01-22T15:00:00.000Z","2021-01-22T16:00:00.000Z","35.71"
"2021-01-22T16:00:00.000Z","2021-01-22T17:00:00.000Z","36.21999"
"2021-01-22T17:00:00.000Z","2021-01-22T18:00:00.000Z","35.46999"
"2021-01-22T18:00:00.000Z","2021-01-22T19:00:00.000Z","33.35"
"2021-01-22T19:00:00.000Z","2021-01-22T20:00:00.000Z","29.32999"
"2021-01-22T20:00:00.000Z","2021-01-22T21:00:00.000Z","27.82999"
"2021-01-22T21:00:00.000Z","2021-01-22T22:00:00.000Z","26.77"
"2021-01-22T22:00:00.000Z","2021-01-22T23:00:00.000Z","25.39999"
"2021-01-22T23:00:00.000Z","2021-01-23T00:00:00.000Z","25.85"
"2021-01-23T00:00:00.000Z","2021-01-23T01:00:00.000Z","24.96999"
"2021-01-23T01:00:00.000Z","2021-01-23T02:00:00.000Z","24.94"
"2021-01-23T02:00:00.000Z","2021-01-23T03:00:00.000Z","26.01"
"2021-01-23T03:00:00.000Z","2021-01-23T04:00:00.000Z","27.19999"
"2021-01-23T04:00:00.000Z","2021-01-23T05:00:00.000Z","30.37"
"2021-01-23T05:00:00.000Z","2021-01-23T06:00:00.000Z","30.87"
"2021-01-23T06:00:00.000Z","2021-01-23T07:00:00.000Z","33.82999"
"2021-01-23T07:00:00.000Z","2021-01-23T08:00:00.000Z","35.5"
"2021-01-23T08:00:00.000Z","2021-01-23T09:00:00.000Z","36.2"
"2021-01-23T09:00:00.000Z","2021-01-23T10:00:00.000Z","37.32999"
"2021-01-23T10:00:00.000Z","2021-01-23T11:00:00.000Z","37.75"
"2021-01-23T11:00:00.000Z","2021-01-23T12:00:00.000Z","37.89"
"2021-01-23T12:00:00.000Z","2021-01-23T13:00:00.000Z","37.97999"
"2021-01-23T13:00:00.000Z","2021-01-23T14:00:00.000Z","38.21"
"2021-01-23T14:00:00.000Z","2021-01-23T15:00:00.000Z","39.67"
"2021-01-23T15:00:00.000Z","2021-01-23T16:00:00.000Z","56.49"
"2021-01-23T16:00:00.000Z","2021-01-23T17:00:00.000Z","61.57999"
"2021-01-23T17:00:00.000Z","2021-01-23T18:00:00.000Z","63.03"
"2021-01-23T18:00:00.000Z","2021-01-23T19:00:00.000Z","57.65999"
"2021-01-23T19:00:00.000Z","2021-01-23T20:00:00.000Z","41.00999"
"2021-01-23T20:00:00.000Z","2021-01-23T21:00:00.000Z","39.03999"
"2021-01-23T21:00:00.000Z","2021-01-23T22:00:00.000Z","39"
"2021-01-23T22:00:00.000Z","2021-01-23T23:00:00.000Z","38.56"
"2021-01-23T23:00:00.000Z","2021-01-24T00:00:00.000Z","38.71999"
"2021-01-24T00:00:00.000Z","2021-01-24T01:00:00.000Z","37.90999"
"2021-01-24T01:00:00.000Z","2021-01-24T02:00:00.000Z","37.82"
"2021-01-24T02:00:00.000Z","2021-01-24T03:00:00.000Z","37.88"
"2021-01-24T03:00:00.000Z","2021-01-24T04:00:00.000Z","38.11999"
"2021-01-24T04:00:00.000Z","2021-01-24T05:00:00.000Z","38.74"
"2021-01-24T05:00:00.000Z","2021-01-24T06:00:00.000Z","39.35"
"2021-01-24T06:00:00.000Z","2021-01-24T07:00:00.000Z","40.65999"
"2021-01-24T07:00:00.000Z","2021-01-24T08:00:00.000Z","44.54999"
"2021-01-24T08:00:00.000Z","2021-01-24T09:00:00.000Z","48.99"
"2021-01-24T09:00:00.000Z","2021-01-24T10:00:00.000Z","51.43999"
"2021-01-24T10:00:00.000Z","2021-01-24T11:00:00.000Z","54.34"
"2021-01-24T11:00:00.000Z","2021-01-24T12:00:00.000Z","51.85999"
"2021-01-24T12:00:00.000Z","2021-01-24T13:00:00.000Z","45.99"
"2021-01-24T13:00:00.000Z","2021-01-24T14:00:00.000Z","44.34"
"2021-01-24T14:00:00.000Z","2021-01-24T15:00:00.000Z","45.93"
"2021-01-24T15:00:00.000Z","2021-01-24T16:00:00.000Z","52"
"2021-01-24T16:00:00.000Z","2021-01-24T17:00:00.000Z","61.97999"
"2021-01-24T17:00:00.000Z","2021-01-24T18:00:00.000Z","65"
"2021-01-24T18:00:00.000Z","2021-01-24T19:00:00.000Z","62.90999"
"2021-01-24T19:00:00.000Z","2021-01-24T20:00:00.000Z","59.29999"
"2021-01-24T20:00:00.000Z","2021-01-24T21:00:00.000Z","54.89999"
"2021-01-24T21:00:00.000Z","2021-01-24T22:00:00.000Z","52"
"2021-01-24T22:00:00.000Z","2021-01-24T23:00:00.000Z","45"
"2021-01-24T23:00:00.000Z","2021-01-25T00:00:00.000Z","46"
"2021-01-25T00:00:00.000Z","2021-01-25T01:00:00.000Z","41.75999"
"2021-01-25T01:00:00.000Z","2021-01-25T02:00:00.000Z","41.21999"
"2021-01-25T02:00:00.000Z","2021-01-25T03:00:00.000Z","40.56"
"2021-01-25T03:00:00.000Z","2021-01-25T04:00:00.000Z","41.35999"
"2021-01-25T04:00:00.000Z","2021-01-25T05:00:00.000Z","45.65999"
"2021-01-25T05:00:00.000Z","2021-01-25T06:00:00.000Z","63.85999"
"2021-01-25T06:00:00.000Z","2021-01-25T07:00:00.000Z","70"
"2021-01-25T07:00:00.000Z","2021-01-25T08:00:00.000Z","75.62"
"2021-01-25T08:00:00.000Z","2021-01-25T09:00:00.000Z","79.67"
"2021-01-25T09:00:00.000Z","2021-01-25T10:00:00.000Z","74.95"
"2021-01-25T10:00:00.000Z","2021-01-25T11:00:00.000Z","72.2"
"2021-01-25T11:00:00.000Z","2021-01-25T12:00:00.000Z","69.01999"
"2021-01-25T12:00:00.000Z","2021-01-25T13:00:00.000Z","67"
"2021-01-25T13:00:00.000Z","2021-01-25T14:00:00.000Z","84"
"2021-01-25T14:00:00.000Z","2021-01-25T15:00:00.000Z","84"
"2021-01-25T15:00:00.000Z","2021-01-25T16:00:00.000Z","79.96999"
"2021-01-25T16:00:00.000Z","2021-01-25T17:00:00.000Z","73.45999"
"2021-01-25T17:00:00.000Z","2021-01-25T18:00:00.000Z","71.5"
"2021-01-25T18:00:00.000Z","2021-01-25T19:00:00.000Z","65.06999"
"2021-01-25T19:00:00.000Z","2021-01-25T20:00:00.000Z","62.52"
"2021-01-25T20:00:00.000Z","2021-01-25T21:00:00.000Z","55.25999"
"2021-01-25T21:00:00.000Z","2021-01-25T22:00:00.000Z","60"
"2021-01-25T22:00:00.000Z","2021-01-25T23:00:00.000Z","46.46"
"2021-01-25T23:00:00.000Z","2021-01-26T00:00:00.000Z","46.95"
"2021-01-26T00:00:00.000Z","2021-01-26T01:00:00.000Z","46.5"
"2021-01-26T01:00:00.000Z","2021-01-26T02:00:00.000Z","45.5"
"2021-01-26T02:00:00.000Z","2021-01-26T03:00:00.000Z","41.78"
"2021-01-26T03:00:00.000Z","2021-01-26T04:00:00.000Z","44.07"
"2021-01-26T04:00:00.000Z","2021-01-26T05:00:00.000Z","49.79999"
"2021-01-26T05:00:00.000Z","2021-01-26T06:00:00.000Z","67.14"
"2021-01-26T06:00:00.000Z","2021-01-26T07:00:00.000Z","70.75"
"2021-01-26T07:00:00.000Z","2021-01-26T08:00:00.000Z","73.95"
"2021-01-26T08:00:00.000Z","2021-01-26T09:00:00.000Z","71.73"
"2021-01-26T09:00:00.000Z","2021-01-26T10:00:00.000Z","73.90999"
"2021-01-26T10:00:00.000Z","2021-01-26T11:00:00.000Z","72"
"2021-01-26T11:00:00.000Z","2021-01-26T12:00:00.000Z","70"
"2021-01-26T12:00:00.000Z","2021-01-26T13:00:00.000Z","65.90999"
"2021-01-26T13:00:00.000Z","2021-01-26T14:00:00.000Z","66.32999"
"2021-01-26T14:00:00.000Z","2021-01-26T15:00:00.000Z","68.15"
"2021-01-26T15:00:00.000Z","2021-01-26T16:00:00.000Z","68.75"
"2021-01-26T16:00:00.000Z","2021-01-26T17:00:00.000Z","74.04999"
"2021-01-26T17:00:00.000Z","2021-01-26T18:00:00.000Z","74"
"2021-01-26T18:00:00.000Z","2021-01-26T19:00:00.000Z","63.39999"
"2021-01-26T19:00:00.000Z","2021-01-26T20:00:00.000Z","60.49"
"2021-01-26T20:00:00.000Z","2021-01-26T21:00:00.000Z","54.93"
"2021-01-26T21:00:00.000Z","2021-01-26T22:00:00.000Z","51.04999"
"2021-01-26T22:00:00.000Z","2021-01-26T23:00:00.000Z","45.03"
"2021-01-26T23:00:00.000Z","2021-01-27T00:00:00.000Z","45.7"
"2021-01-27T00:00:00.000Z","2021-01-27T01:00:00.000Z","44.03999"
"2021-01-27T01:00:00.000Z","2021-01-27T02:00:00.000Z","42.60999"
"2021-01-27T02:00:00.000Z","2021-01-27T03:00:00.000Z","41.57999"
"2021-01-27T03:00:00.000Z","2021-01-27T04:00:00.000Z","42.2"
"2021-01-27T04:00:00.000Z","2021-01-27T05:00:00.000Z","45"
"2021-01-27T05:00:00.000Z","2021-01-27T06:00:00.000Z","51.96"
"2021-01-27T06:00:00.000Z","2021-01-27T07:00:00.000Z","62.03999"
"2021-01-27T07:00:00.000Z","2021-01-27T08:00:00.000Z","66.79"
"2021-01-27T08:00:00.000Z","2021-01-27T09:00:00.000Z","66.68"
"2021-01-27T09:00:00.000Z","2021-01-27T10:00:00.000Z","71"
"2021-01-27T10:00:00.000Z","2021-01-27T11:00:00.000Z","71"
"2021-01-27T11:00:00.000Z","2021-01-27T12:00:00.000Z","71"
"2021-01-27T12:00:00.000Z","2021-01-27T13:00:00.000Z","66"
"2021-01-27T13:00:00.000Z","2021-01-27T14:00:00.000Z","65.84"
"2021-01-27T14:00:00.000Z","2021-01-27T15:00:00.000Z","66.15999"
"2021-01-27T15:00:00.000Z","2021-01-27T16:00:00.000Z","66.12999"
"2021-01-27T16:00:00.000Z","2021-01-27T17:00:00.000Z","69.84999"
"2021-01-27T17:00:00.000Z","2021-01-27T18:00:00.000Z","71.03"
"2021-01-27T18:00:00.000Z","2021-01-27T19:00:00.000Z","68"
"2021-01-27T19:00:00.000Z","2021-01-27T20:00:00.000Z","68"
"2021-01-27T20:00:00.000Z","2021-01-27T21:00:00.000Z","68"
"2021-01-27T21:00:00.000Z","2021-01-27T22:00:00.000Z","65.48999"
"2021-01-27T22:00:00.000Z","2021-01-27T23:00:00.000Z","48.39"
"2021-01-27T23:00:00.000Z","2021-01-28T00:00:00.000Z","46.86999"
"2021-01-28T00:00:00.000Z","2021-01-28T01:00:00.000Z","44.93"
"2021-01-28T01:00:00.000Z","2021-01-28T02:00:00.000Z","43.82999"
"2021-01-28T02:00:00.000Z","2021-01-28T03:00:00.000Z","42.39999"
"2021-01-28T03:00:00.000Z","2021-01-28T04:00:00.000Z","43.64"
"2021-01-28T04:00:00.000Z","2021-01-28T05:00:00.000Z","51.93999"
"2021-01-28T05:00:00.000Z","2021-01-28T06:00:00.000Z","64.93"
"2021-01-28T06:00:00.000Z","2021-01-28T07:00:00.000Z","68.23"
"2021-01-28T07:00:00.000Z","2021-01-28T08:00:00.000Z","72.51999"
"2021-01-28T08:00:00.000Z","2021-01-28T09:00:00.000Z","68.82999"
"2021-01-28T09:00:00.000Z","2021-01-28T10:00:00.000Z","67.68999"
"2021-01-28T10:00:00.000Z","2021-01-28T11:00:00.000Z","67.43999"
"2021-01-28T11:00:00.000Z","2021-01-28T12:00:00.000Z","62.81"
"2021-01-28T12:00:00.000Z","2021-01-28T13:00:00.000Z","61.56"
"2021-01-28T13:00:00.000Z","2021-01-28T14:00:00.000Z","61.06"
"2021-01-28T14:00:00.000Z","2021-01-28T15:00:00.000Z","59.52"
"2021-01-28T15:00:00.000Z","2021-01-28T16:00:00.000Z","68.2"
"2021-01-28T16:00:00.000Z","2021-01-28T17:00:00.000Z","80.06999"
"2021-01-28T17:00:00.000Z","2021-01-28T18:00:00.000Z","69.76999"
"2021-01-28T18:00:00.000Z","2021-01-28T19:00:00.000Z","61.17"
"2021-01-28T19:00:00.000Z","2021-01-28T20:00:00.000Z","55.67"
"2021-01-28T20:00:00.000Z","2021-01-28T21:00:00.000Z","53.29999"
"2021-01-28T21:00:00.000Z","2021-01-28T22:00:00.000Z","51.02"
"2021-01-28T22:00:00.000Z","2021-01-28T23:00:00.000Z","45.50999"
"2021-01-28T23:00:00.000Z","2021-01-29T00:00:00.000Z","42.71"
"2021-01-29T00:00:00.000Z","2021-01-29T01:00:00.000Z","40.84"
"2021-01-29T01:00:00.000Z","2021-01-29T02:00:00.000Z","39.36999"
"2021-01-29T02:00:00.000Z","2021-01-29T03:00:00.000Z","40"
"2021-01-29T03:00:00.000Z","2021-01-29T04:00:00.000Z","41"
"2021-01-29T04:00:00.000Z","2021-01-29T05:00:00.000Z","43.40999"
"2021-01-29T05:00:00.000Z","2021-01-29T06:00:00.000Z","58.7"
"2021-01-29T06:00:00.000Z","2021-01-29T07:00:00.000Z","65.09"
"2021-01-29T07:00:00.000Z","2021-01-29T08:00:00.000Z","73.39"
"2021-01-29T08:00:00.000Z","2021-01-29T09:00:00.000Z","73.28"
"2021-01-29T09:00:00.000Z","2021-01-29T10:00:00.000Z","68.76"
"2021-01-29T10:00:00.000Z","2021-01-29T11:00:00.000Z","63.53999"
"2021-01-29T11:00:00.000Z","2021-01-29T12:00:00.000Z","66.56"
"2021-01-29T12:00:00.000Z","2021-01-29T13:00:00.000Z","65.7"
"2021-01-29T13:00:00.000Z","2021-01-29T14:00:00.000Z","60.50999"
"2021-01-29T14:00:00.000Z","2021-01-29T15:00:00.000Z","59.39999"
"2021-01-29T15:00:00.000Z","2021-01-29T16:00:00.000Z","63.85999"
"2021-01-29T16:00:00.000Z","2021-01-29T17:00:00.000Z","66.45"
"2021-01-29T17:00:00.000Z","2021-01-29T18:00:00.000Z","63.64"
"2021-01-29T18:00:00.000Z","2021-01-29T19:00:00.000Z","59.38"
"2021-01-29T19:00:00.000Z","2021-01-29T20:00:00.000Z","54.34"
"2021-01-29T20:00:00.000Z","2021-01-29T21:00:00.000Z","50.03"
"2021-01-29T21:00:00.000Z","2021-01-29T22:00:00.000Z","45.89999"
"2021-01-29T22:00:00.000Z","2021-01-29T23:00:00.000Z","42.78999"
"2021-01-29T23:00:00.000Z","2021-01-30T00:00:00.000Z","42.32999"
"2021-01-30T00:00:00.000Z","2021-01-30T01:00:00.000Z","40.39"
