"Start time UTC","End time UTC","Automatic Frequency Restoration Reserve, price, up"
"2024-02-21T17:00:00.000Z","2024-02-21T18:00:00.000Z","29.2"
"2024-02-21T18:00:00.000Z","2024-02-21T19:00:00.000Z","26.9"
"2024-02-21T19:00:00.000Z","2024-02-21T20:00:00.000Z","30.4"
"2024-02-21T20:00:00.000Z","2024-02-21T21:00:00.000Z","26.5"
"2024-02-21T21:00:00.000Z","2024-02-21T22:00:00.000Z","19.4"
"2024-02-21T22:00:00.000Z","2024-02-21T23:00:00.000Z","13.7"
"2024-02-21T23:00:00.000Z","2024-02-22T00:00:00.000Z","16"
"2024-02-22T00:00:00.000Z","2024-02-22T01:00:00.000Z","0"
"2024-02-22T01:00:00.000Z","2024-02-22T02:00:00.000Z","0"
"2024-02-22T02:00:00.000Z","2024-02-22T03:00:00.000Z","0"
"2024-02-22T03:00:00.000Z","2024-02-22T04:00:00.000Z","0"
"2024-02-22T04:00:00.000Z","2024-02-22T05:00:00.000Z","18"
"2024-02-22T05:00:00.000Z","2024-02-22T06:00:00.000Z","20"
"2024-02-22T06:00:00.000Z","2024-02-22T07:00:00.000Z","20"
"2024-02-22T07:00:00.000Z","2024-02-22T08:00:00.000Z","20"
"2024-02-22T08:00:00.000Z","2024-02-22T09:00:00.000Z","15"
"2024-02-22T09:00:00.000Z","2024-02-22T10:00:00.000Z","14"
"2024-02-22T10:00:00.000Z","2024-02-22T11:00:00.000Z","14"
"2024-02-22T11:00:00.000Z","2024-02-22T12:00:00.000Z","14"
"2024-02-22T12:00:00.000Z","2024-02-22T13:00:00.000Z","14"
"2024-02-22T13:00:00.000Z","2024-02-22T14:00:00.000Z","14.5"
"2024-02-22T14:00:00.000Z","2024-02-22T15:00:00.000Z","15"
"2024-02-22T15:00:00.000Z","2024-02-22T16:00:00.000Z","15"
"2024-02-22T16:00:00.000Z","2024-02-22T17:00:00.000Z","15"
"2024-02-22T17:00:00.000Z","2024-02-22T18:00:00.000Z","14"
"2024-02-22T18:00:00.000Z","2024-02-22T19:00:00.000Z","14"
"2024-02-22T19:00:00.000Z","2024-02-22T20:00:00.000Z","15"
"2024-02-22T20:00:00.000Z","2024-02-22T21:00:00.000Z","15"
"2024-02-22T21:00:00.000Z","2024-02-22T22:00:00.000Z","15"
"2024-02-22T22:00:00.000Z","2024-02-22T23:00:00.000Z","18"
"2024-02-22T23:00:00.000Z","2024-02-23T00:00:00.000Z","18.89"
"2024-02-23T00:00:00.000Z","2024-02-23T01:00:00.000Z","0"
"2024-02-23T01:00:00.000Z","2024-02-23T02:00:00.000Z","0"
"2024-02-23T02:00:00.000Z","2024-02-23T03:00:00.000Z","0"
"2024-02-23T03:00:00.000Z","2024-02-23T04:00:00.000Z","0"
"2024-02-23T04:00:00.000Z","2024-02-23T05:00:00.000Z","25.3"
"2024-02-23T05:00:00.000Z","2024-02-23T06:00:00.000Z","21.2"
"2024-02-23T06:00:00.000Z","2024-02-23T07:00:00.000Z","22.1"
"2024-02-23T07:00:00.000Z","2024-02-23T08:00:00.000Z","25.2"
"2024-02-23T08:00:00.000Z","2024-02-23T09:00:00.000Z","21.4"
"2024-02-23T09:00:00.000Z","2024-02-23T10:00:00.000Z","16"
"2024-02-23T10:00:00.000Z","2024-02-23T11:00:00.000Z","19.2"
"2024-02-23T11:00:00.000Z","2024-02-23T12:00:00.000Z","26"
"2024-02-23T12:00:00.000Z","2024-02-23T13:00:00.000Z","13.5"
"2024-02-23T13:00:00.000Z","2024-02-23T14:00:00.000Z","12.44"
"2024-02-23T14:00:00.000Z","2024-02-23T15:00:00.000Z","12"
"2024-02-23T15:00:00.000Z","2024-02-23T16:00:00.000Z","15"
"2024-02-23T16:00:00.000Z","2024-02-23T17:00:00.000Z","12.19"
"2024-02-23T17:00:00.000Z","2024-02-23T18:00:00.000Z","12"
"2024-02-23T18:00:00.000Z","2024-02-23T19:00:00.000Z","12"
"2024-02-23T19:00:00.000Z","2024-02-23T20:00:00.000Z","15"
"2024-02-23T20:00:00.000Z","2024-02-23T21:00:00.000Z","13.5"
"2024-02-23T21:00:00.000Z","2024-02-23T22:00:00.000Z","14.5"
"2024-02-23T22:00:00.000Z","2024-02-23T23:00:00.000Z","14"
"2024-02-23T23:00:00.000Z","2024-02-24T00:00:00.000Z","12.9"
"2024-02-24T00:00:00.000Z","2024-02-24T01:00:00.000Z","0"
"2024-02-24T01:00:00.000Z","2024-02-24T02:00:00.000Z","0"
"2024-02-24T02:00:00.000Z","2024-02-24T03:00:00.000Z","0"
"2024-02-24T03:00:00.000Z","2024-02-24T04:00:00.000Z","0"
"2024-02-24T04:00:00.000Z","2024-02-24T05:00:00.000Z","12.32"
"2024-02-24T05:00:00.000Z","2024-02-24T06:00:00.000Z","14"
"2024-02-24T06:00:00.000Z","2024-02-24T07:00:00.000Z","15"
"2024-02-24T07:00:00.000Z","2024-02-24T08:00:00.000Z","15"
"2024-02-24T08:00:00.000Z","2024-02-24T09:00:00.000Z","12.95"
"2024-02-24T09:00:00.000Z","2024-02-24T10:00:00.000Z","12"
"2024-02-24T10:00:00.000Z","2024-02-24T11:00:00.000Z","11.7"
"2024-02-24T11:00:00.000Z","2024-02-24T12:00:00.000Z","12.5"
"2024-02-24T12:00:00.000Z","2024-02-24T13:00:00.000Z","12"
"2024-02-24T13:00:00.000Z","2024-02-24T14:00:00.000Z","12"
"2024-02-24T14:00:00.000Z","2024-02-24T15:00:00.000Z","12"
"2024-02-24T15:00:00.000Z","2024-02-24T16:00:00.000Z","14.17"
"2024-02-24T16:00:00.000Z","2024-02-24T17:00:00.000Z","14"
"2024-02-24T17:00:00.000Z","2024-02-24T18:00:00.000Z","14"
"2024-02-24T18:00:00.000Z","2024-02-24T19:00:00.000Z","12"
"2024-02-24T19:00:00.000Z","2024-02-24T20:00:00.000Z","11.54"
"2024-02-24T20:00:00.000Z","2024-02-24T21:00:00.000Z","12"
"2024-02-24T21:00:00.000Z","2024-02-24T22:00:00.000Z","14"
"2024-02-24T22:00:00.000Z","2024-02-24T23:00:00.000Z","15"
"2024-02-24T23:00:00.000Z","2024-02-25T00:00:00.000Z","14"
"2024-02-25T00:00:00.000Z","2024-02-25T01:00:00.000Z","0"
"2024-02-25T01:00:00.000Z","2024-02-25T02:00:00.000Z","0"
"2024-02-25T02:00:00.000Z","2024-02-25T03:00:00.000Z","0"
"2024-02-25T03:00:00.000Z","2024-02-25T04:00:00.000Z","0"
"2024-02-25T04:00:00.000Z","2024-02-25T05:00:00.000Z","16.7"
"2024-02-25T05:00:00.000Z","2024-02-25T06:00:00.000Z","17"
"2024-02-25T06:00:00.000Z","2024-02-25T07:00:00.000Z","15.25"
"2024-02-25T07:00:00.000Z","2024-02-25T08:00:00.000Z","17"
"2024-02-25T08:00:00.000Z","2024-02-25T09:00:00.000Z","15"
"2024-02-25T09:00:00.000Z","2024-02-25T10:00:00.000Z","14"
"2024-02-25T10:00:00.000Z","2024-02-25T11:00:00.000Z","14"
"2024-02-25T11:00:00.000Z","2024-02-25T12:00:00.000Z","15"
"2024-02-25T12:00:00.000Z","2024-02-25T13:00:00.000Z","14"
"2024-02-25T13:00:00.000Z","2024-02-25T14:00:00.000Z","14"
"2024-02-25T14:00:00.000Z","2024-02-25T15:00:00.000Z","15"
"2024-02-25T15:00:00.000Z","2024-02-25T16:00:00.000Z","15"
"2024-02-25T16:00:00.000Z","2024-02-25T17:00:00.000Z","15"
"2024-02-25T17:00:00.000Z","2024-02-25T18:00:00.000Z","19"
"2024-02-25T18:00:00.000Z","2024-02-25T19:00:00.000Z","19"
"2024-02-25T19:00:00.000Z","2024-02-25T20:00:00.000Z","15"
"2024-02-25T20:00:00.000Z","2024-02-25T21:00:00.000Z","18"
"2024-02-25T21:00:00.000Z","2024-02-25T22:00:00.000Z","18"
"2024-02-25T22:00:00.000Z","2024-02-25T23:00:00.000Z","15"
"2024-02-25T23:00:00.000Z","2024-02-26T00:00:00.000Z","13.26"
"2024-02-26T00:00:00.000Z","2024-02-26T01:00:00.000Z","0"
"2024-02-26T01:00:00.000Z","2024-02-26T02:00:00.000Z","0"
"2024-02-26T02:00:00.000Z","2024-02-26T03:00:00.000Z","0"
"2024-02-26T03:00:00.000Z","2024-02-26T04:00:00.000Z","0"
"2024-02-26T04:00:00.000Z","2024-02-26T05:00:00.000Z","15"
"2024-02-26T05:00:00.000Z","2024-02-26T06:00:00.000Z","19"
"2024-02-26T06:00:00.000Z","2024-02-26T07:00:00.000Z","19.5"
"2024-02-26T07:00:00.000Z","2024-02-26T08:00:00.000Z","20"
"2024-02-26T08:00:00.000Z","2024-02-26T09:00:00.000Z","19.5"
"2024-02-26T09:00:00.000Z","2024-02-26T10:00:00.000Z","19.5"
"2024-02-26T10:00:00.000Z","2024-02-26T11:00:00.000Z","16"
"2024-02-26T11:00:00.000Z","2024-02-26T12:00:00.000Z","15.37"
"2024-02-26T12:00:00.000Z","2024-02-26T13:00:00.000Z","15"
"2024-02-26T13:00:00.000Z","2024-02-26T14:00:00.000Z","15.37"
"2024-02-26T14:00:00.000Z","2024-02-26T15:00:00.000Z","16"
"2024-02-26T15:00:00.000Z","2024-02-26T16:00:00.000Z","17.2"
"2024-02-26T16:00:00.000Z","2024-02-26T17:00:00.000Z","19.3"
"2024-02-26T17:00:00.000Z","2024-02-26T18:00:00.000Z","20.6"
"2024-02-26T18:00:00.000Z","2024-02-26T19:00:00.000Z","19.7"
"2024-02-26T19:00:00.000Z","2024-02-26T20:00:00.000Z","17.83"
"2024-02-26T20:00:00.000Z","2024-02-26T21:00:00.000Z","16"
"2024-02-26T21:00:00.000Z","2024-02-26T22:00:00.000Z","14.8"
"2024-02-26T22:00:00.000Z","2024-02-26T23:00:00.000Z","13.61"
"2024-02-26T23:00:00.000Z","2024-02-27T00:00:00.000Z","13"
"2024-02-27T00:00:00.000Z","2024-02-27T01:00:00.000Z","0"
"2024-02-27T01:00:00.000Z","2024-02-27T02:00:00.000Z","0"
"2024-02-27T02:00:00.000Z","2024-02-27T03:00:00.000Z","0"
"2024-02-27T03:00:00.000Z","2024-02-27T04:00:00.000Z","0"
"2024-02-27T04:00:00.000Z","2024-02-27T05:00:00.000Z","24"
"2024-02-27T05:00:00.000Z","2024-02-27T06:00:00.000Z","38"
"2024-02-27T06:00:00.000Z","2024-02-27T07:00:00.000Z","39"
"2024-02-27T07:00:00.000Z","2024-02-27T08:00:00.000Z","54"
"2024-02-27T08:00:00.000Z","2024-02-27T09:00:00.000Z","24"
"2024-02-27T09:00:00.000Z","2024-02-27T10:00:00.000Z","24"
"2024-02-27T10:00:00.000Z","2024-02-27T11:00:00.000Z","24"
"2024-02-27T11:00:00.000Z","2024-02-27T12:00:00.000Z","24"
"2024-02-27T12:00:00.000Z","2024-02-27T13:00:00.000Z","24"
"2024-02-27T13:00:00.000Z","2024-02-27T14:00:00.000Z","24"
"2024-02-27T14:00:00.000Z","2024-02-27T15:00:00.000Z","24"
"2024-02-27T15:00:00.000Z","2024-02-27T16:00:00.000Z","24"
"2024-02-27T16:00:00.000Z","2024-02-27T17:00:00.000Z","33"
"2024-02-27T17:00:00.000Z","2024-02-27T18:00:00.000Z","33"
"2024-02-27T18:00:00.000Z","2024-02-27T19:00:00.000Z","25.5"
"2024-02-27T19:00:00.000Z","2024-02-27T20:00:00.000Z","27.3"
"2024-02-27T20:00:00.000Z","2024-02-27T21:00:00.000Z","26.9"
"2024-02-27T21:00:00.000Z","2024-02-27T22:00:00.000Z","31.9"
"2024-02-27T22:00:00.000Z","2024-02-27T23:00:00.000Z","28.8"
"2024-02-27T23:00:00.000Z","2024-02-28T00:00:00.000Z","29.3"
"2024-02-28T00:00:00.000Z","2024-02-28T01:00:00.000Z","0"
"2024-02-28T01:00:00.000Z","2024-02-28T02:00:00.000Z","0"
"2024-02-28T02:00:00.000Z","2024-02-28T03:00:00.000Z","0"
"2024-02-28T03:00:00.000Z","2024-02-28T04:00:00.000Z","0"
"2024-02-28T04:00:00.000Z","2024-02-28T05:00:00.000Z","32"
"2024-02-28T05:00:00.000Z","2024-02-28T06:00:00.000Z","35.2"
"2024-02-28T06:00:00.000Z","2024-02-28T07:00:00.000Z","39"
"2024-02-28T07:00:00.000Z","2024-02-28T08:00:00.000Z","39"
"2024-02-28T08:00:00.000Z","2024-02-28T09:00:00.000Z","32.1"
"2024-02-28T09:00:00.000Z","2024-02-28T10:00:00.000Z","32"
"2024-02-28T10:00:00.000Z","2024-02-28T11:00:00.000Z","42.1"
"2024-02-28T11:00:00.000Z","2024-02-28T12:00:00.000Z","36"
"2024-02-28T12:00:00.000Z","2024-02-28T13:00:00.000Z","32"
"2024-02-28T13:00:00.000Z","2024-02-28T14:00:00.000Z","32"
"2024-02-28T14:00:00.000Z","2024-02-28T15:00:00.000Z","39"
"2024-02-28T15:00:00.000Z","2024-02-28T16:00:00.000Z","39"
"2024-02-28T16:00:00.000Z","2024-02-28T17:00:00.000Z","39"
"2024-02-28T17:00:00.000Z","2024-02-28T18:00:00.000Z","41"
"2024-02-28T18:00:00.000Z","2024-02-28T19:00:00.000Z","22.8"
"2024-02-28T19:00:00.000Z","2024-02-28T20:00:00.000Z","12"
"2024-02-28T20:00:00.000Z","2024-02-28T21:00:00.000Z","11.5"
"2024-02-28T21:00:00.000Z","2024-02-28T22:00:00.000Z","10.54"
"2024-02-28T22:00:00.000Z","2024-02-28T23:00:00.000Z","11.5"
"2024-02-28T23:00:00.000Z","2024-02-29T00:00:00.000Z","12.34"
"2024-02-29T00:00:00.000Z","2024-02-29T01:00:00.000Z","0"
"2024-02-29T01:00:00.000Z","2024-02-29T02:00:00.000Z","0"
"2024-02-29T02:00:00.000Z","2024-02-29T03:00:00.000Z","0"
"2024-02-29T03:00:00.000Z","2024-02-29T04:00:00.000Z","0"
"2024-02-29T04:00:00.000Z","2024-02-29T05:00:00.000Z","16"
"2024-02-29T05:00:00.000Z","2024-02-29T06:00:00.000Z","15.5"
"2024-02-29T06:00:00.000Z","2024-02-29T07:00:00.000Z","16"
"2024-02-29T07:00:00.000Z","2024-02-29T08:00:00.000Z","16"
"2024-02-29T08:00:00.000Z","2024-02-29T09:00:00.000Z","15"
"2024-02-29T09:00:00.000Z","2024-02-29T10:00:00.000Z","12.5"
"2024-02-29T10:00:00.000Z","2024-02-29T11:00:00.000Z","15"
"2024-02-29T11:00:00.000Z","2024-02-29T12:00:00.000Z","15"
"2024-02-29T12:00:00.000Z","2024-02-29T13:00:00.000Z","14.26"
"2024-02-29T13:00:00.000Z","2024-02-29T14:00:00.000Z","13.65"
"2024-02-29T14:00:00.000Z","2024-02-29T15:00:00.000Z","13"
"2024-02-29T15:00:00.000Z","2024-02-29T16:00:00.000Z","14"
"2024-02-29T16:00:00.000Z","2024-02-29T17:00:00.000Z","14.34"
"2024-02-29T17:00:00.000Z","2024-02-29T18:00:00.000Z","14.16"
"2024-02-29T18:00:00.000Z","2024-02-29T19:00:00.000Z","15"
"2024-02-29T19:00:00.000Z","2024-02-29T20:00:00.000Z","14.07"
"2024-02-29T20:00:00.000Z","2024-02-29T21:00:00.000Z","13"
"2024-02-29T21:00:00.000Z","2024-02-29T22:00:00.000Z","15"
"2024-02-29T22:00:00.000Z","2024-02-29T23:00:00.000Z","12.34"
"2024-02-29T23:00:00.000Z","2024-03-01T00:00:00.000Z","12"
"2024-03-01T00:00:00.000Z","2024-03-01T01:00:00.000Z","0"
"2024-03-01T01:00:00.000Z","2024-03-01T02:00:00.000Z","0"
"2024-03-01T02:00:00.000Z","2024-03-01T03:00:00.000Z","0"
"2024-03-01T03:00:00.000Z","2024-03-01T04:00:00.000Z","0"
"2024-03-01T04:00:00.000Z","2024-03-01T05:00:00.000Z","12.1"
"2024-03-01T05:00:00.000Z","2024-03-01T06:00:00.000Z","14"
"2024-03-01T06:00:00.000Z","2024-03-01T07:00:00.000Z","15"
"2024-03-01T07:00:00.000Z","2024-03-01T08:00:00.000Z","16"
"2024-03-01T08:00:00.000Z","2024-03-01T09:00:00.000Z","14.5"
"2024-03-01T09:00:00.000Z","2024-03-01T10:00:00.000Z","11.78"
"2024-03-01T10:00:00.000Z","2024-03-01T11:00:00.000Z","12"
"2024-03-01T11:00:00.000Z","2024-03-01T12:00:00.000Z","12"
"2024-03-01T12:00:00.000Z","2024-03-01T13:00:00.000Z","11.9"
"2024-03-01T13:00:00.000Z","2024-03-01T14:00:00.000Z","12"
"2024-03-01T14:00:00.000Z","2024-03-01T15:00:00.000Z","12"
"2024-03-01T15:00:00.000Z","2024-03-01T16:00:00.000Z","12"
"2024-03-01T16:00:00.000Z","2024-03-01T17:00:00.000Z","14.31"
"2024-03-01T17:00:00.000Z","2024-03-01T18:00:00.000Z","14"
"2024-03-01T18:00:00.000Z","2024-03-01T19:00:00.000Z","13.7"
"2024-03-01T19:00:00.000Z","2024-03-01T20:00:00.000Z","12"
"2024-03-01T20:00:00.000Z","2024-03-01T21:00:00.000Z","10.9"
"2024-03-01T21:00:00.000Z","2024-03-01T22:00:00.000Z","11"
"2024-03-01T22:00:00.000Z","2024-03-01T23:00:00.000Z","10.9"
"2024-03-01T23:00:00.000Z","2024-03-02T00:00:00.000Z","11.1"
"2024-03-02T00:00:00.000Z","2024-03-02T01:00:00.000Z","0"
"2024-03-02T01:00:00.000Z","2024-03-02T02:00:00.000Z","0"
"2024-03-02T02:00:00.000Z","2024-03-02T03:00:00.000Z","0"
"2024-03-02T03:00:00.000Z","2024-03-02T04:00:00.000Z","0"
"2024-03-02T04:00:00.000Z","2024-03-02T05:00:00.000Z","10.5"
"2024-03-02T05:00:00.000Z","2024-03-02T06:00:00.000Z","12"
"2024-03-02T06:00:00.000Z","2024-03-02T07:00:00.000Z","12"
"2024-03-02T07:00:00.000Z","2024-03-02T08:00:00.000Z","13"
"2024-03-02T08:00:00.000Z","2024-03-02T09:00:00.000Z","12"
"2024-03-02T09:00:00.000Z","2024-03-02T10:00:00.000Z","12"
"2024-03-02T10:00:00.000Z","2024-03-02T11:00:00.000Z","12"
"2024-03-02T11:00:00.000Z","2024-03-02T12:00:00.000Z","11"
"2024-03-02T12:00:00.000Z","2024-03-02T13:00:00.000Z","11"
"2024-03-02T13:00:00.000Z","2024-03-02T14:00:00.000Z","12"
"2024-03-02T14:00:00.000Z","2024-03-02T15:00:00.000Z","11"
"2024-03-02T15:00:00.000Z","2024-03-02T16:00:00.000Z","14"
"2024-03-02T16:00:00.000Z","2024-03-02T17:00:00.000Z","14"
"2024-03-02T17:00:00.000Z","2024-03-02T18:00:00.000Z","14"
"2024-03-02T18:00:00.000Z","2024-03-02T19:00:00.000Z","13.4"
"2024-03-02T19:00:00.000Z","2024-03-02T20:00:00.000Z","12"
"2024-03-02T20:00:00.000Z","2024-03-02T21:00:00.000Z","10.5"
"2024-03-02T21:00:00.000Z","2024-03-02T22:00:00.000Z","11"
"2024-03-02T22:00:00.000Z","2024-03-02T23:00:00.000Z","12"
"2024-03-02T23:00:00.000Z","2024-03-03T00:00:00.000Z","0"
"2024-03-03T00:00:00.000Z","2024-03-03T01:00:00.000Z","0"
"2024-03-03T01:00:00.000Z","2024-03-03T02:00:00.000Z","0"
"2024-03-03T02:00:00.000Z","2024-03-03T03:00:00.000Z","0"
"2024-03-03T03:00:00.000Z","2024-03-03T04:00:00.000Z","0"
"2024-03-03T04:00:00.000Z","2024-03-03T05:00:00.000Z","10"
"2024-03-03T05:00:00.000Z","2024-03-03T06:00:00.000Z","10"
"2024-03-03T06:00:00.000Z","2024-03-03T07:00:00.000Z","10"
"2024-03-03T07:00:00.000Z","2024-03-03T08:00:00.000Z","10.5"
"2024-03-03T08:00:00.000Z","2024-03-03T09:00:00.000Z","10.5"
"2024-03-03T09:00:00.000Z","2024-03-03T10:00:00.000Z","0"
"2024-03-03T10:00:00.000Z","2024-03-03T11:00:00.000Z","0"
"2024-03-03T11:00:00.000Z","2024-03-03T12:00:00.000Z","10.5"
"2024-03-03T12:00:00.000Z","2024-03-03T13:00:00.000Z","11"
"2024-03-03T13:00:00.000Z","2024-03-03T14:00:00.000Z","10.19"
"2024-03-03T14:00:00.000Z","2024-03-03T15:00:00.000Z","9.5"
"2024-03-03T15:00:00.000Z","2024-03-03T16:00:00.000Z","18.6"
"2024-03-03T16:00:00.000Z","2024-03-03T17:00:00.000Z","24.3"
"2024-03-03T17:00:00.000Z","2024-03-03T18:00:00.000Z","24.3"
"2024-03-03T18:00:00.000Z","2024-03-03T19:00:00.000Z","24.3"
"2024-03-03T19:00:00.000Z","2024-03-03T20:00:00.000Z","14"
"2024-03-03T20:00:00.000Z","2024-03-03T21:00:00.000Z","10"
"2024-03-03T21:00:00.000Z","2024-03-03T22:00:00.000Z","24.3"
"2024-03-03T22:00:00.000Z","2024-03-03T23:00:00.000Z","10"
"2024-03-03T23:00:00.000Z","2024-03-04T00:00:00.000Z","10"
"2024-03-04T00:00:00.000Z","2024-03-04T01:00:00.000Z","0"
"2024-03-04T01:00:00.000Z","2024-03-04T02:00:00.000Z","0"
"2024-03-04T02:00:00.000Z","2024-03-04T03:00:00.000Z","0"
"2024-03-04T03:00:00.000Z","2024-03-04T04:00:00.000Z","0"
"2024-03-04T04:00:00.000Z","2024-03-04T05:00:00.000Z","13.5"
"2024-03-04T05:00:00.000Z","2024-03-04T06:00:00.000Z","14.7"
"2024-03-04T06:00:00.000Z","2024-03-04T07:00:00.000Z","18.6"
"2024-03-04T07:00:00.000Z","2024-03-04T08:00:00.000Z","20"
"2024-03-04T08:00:00.000Z","2024-03-04T09:00:00.000Z","20"
"2024-03-04T09:00:00.000Z","2024-03-04T10:00:00.000Z","36"
"2024-03-04T10:00:00.000Z","2024-03-04T11:00:00.000Z","36"
"2024-03-04T11:00:00.000Z","2024-03-04T12:00:00.000Z","36"
"2024-03-04T12:00:00.000Z","2024-03-04T13:00:00.000Z","36"
"2024-03-04T13:00:00.000Z","2024-03-04T14:00:00.000Z","36"
"2024-03-04T14:00:00.000Z","2024-03-04T15:00:00.000Z","31"
"2024-03-04T15:00:00.000Z","2024-03-04T16:00:00.000Z","20"
"2024-03-04T16:00:00.000Z","2024-03-04T17:00:00.000Z","36"
"2024-03-04T17:00:00.000Z","2024-03-04T18:00:00.000Z","33.8"
"2024-03-04T18:00:00.000Z","2024-03-04T19:00:00.000Z","27"
"2024-03-04T19:00:00.000Z","2024-03-04T20:00:00.000Z","35"
"2024-03-04T20:00:00.000Z","2024-03-04T21:00:00.000Z","26.7"
"2024-03-04T21:00:00.000Z","2024-03-04T22:00:00.000Z","33.3"
"2024-03-04T22:00:00.000Z","2024-03-04T23:00:00.000Z","32.4"
"2024-03-04T23:00:00.000Z","2024-03-05T00:00:00.000Z","23.3"
"2024-03-05T00:00:00.000Z","2024-03-05T01:00:00.000Z","0"
"2024-03-05T01:00:00.000Z","2024-03-05T02:00:00.000Z","0"
"2024-03-05T02:00:00.000Z","2024-03-05T03:00:00.000Z","0"
"2024-03-05T03:00:00.000Z","2024-03-05T04:00:00.000Z","0"
"2024-03-05T04:00:00.000Z","2024-03-05T05:00:00.000Z","29"
"2024-03-05T05:00:00.000Z","2024-03-05T06:00:00.000Z","40"
"2024-03-05T06:00:00.000Z","2024-03-05T07:00:00.000Z","40"
"2024-03-05T07:00:00.000Z","2024-03-05T08:00:00.000Z","40"
"2024-03-05T08:00:00.000Z","2024-03-05T09:00:00.000Z","40"
"2024-03-05T09:00:00.000Z","2024-03-05T10:00:00.000Z","40"
"2024-03-05T10:00:00.000Z","2024-03-05T11:00:00.000Z","40"
"2024-03-05T11:00:00.000Z","2024-03-05T12:00:00.000Z","39.6"
"2024-03-05T12:00:00.000Z","2024-03-05T13:00:00.000Z","27.7"
"2024-03-05T13:00:00.000Z","2024-03-05T14:00:00.000Z","28.6"
"2024-03-05T14:00:00.000Z","2024-03-05T15:00:00.000Z","29"
"2024-03-05T15:00:00.000Z","2024-03-05T16:00:00.000Z","40"
"2024-03-05T16:00:00.000Z","2024-03-05T17:00:00.000Z","40"
"2024-03-05T17:00:00.000Z","2024-03-05T18:00:00.000Z","40"
"2024-03-05T18:00:00.000Z","2024-03-05T19:00:00.000Z","40"
"2024-03-05T19:00:00.000Z","2024-03-05T20:00:00.000Z","40"
"2024-03-05T20:00:00.000Z","2024-03-05T21:00:00.000Z","38.6"
"2024-03-05T21:00:00.000Z","2024-03-05T22:00:00.000Z","35.9"
"2024-03-05T22:00:00.000Z","2024-03-05T23:00:00.000Z","30.14"
"2024-03-05T23:00:00.000Z","2024-03-06T00:00:00.000Z","22.2"
"2024-03-06T00:00:00.000Z","2024-03-06T01:00:00.000Z","0"
"2024-03-06T01:00:00.000Z","2024-03-06T02:00:00.000Z","0"
"2024-03-06T02:00:00.000Z","2024-03-06T03:00:00.000Z","0"
"2024-03-06T03:00:00.000Z","2024-03-06T04:00:00.000Z","0"
"2024-03-06T04:00:00.000Z","2024-03-06T05:00:00.000Z","27.5"
"2024-03-06T05:00:00.000Z","2024-03-06T06:00:00.000Z","36"
"2024-03-06T06:00:00.000Z","2024-03-06T07:00:00.000Z","52.1"
"2024-03-06T07:00:00.000Z","2024-03-06T08:00:00.000Z","51.7"
"2024-03-06T08:00:00.000Z","2024-03-06T09:00:00.000Z","38.3"
"2024-03-06T09:00:00.000Z","2024-03-06T10:00:00.000Z","39.8"
"2024-03-06T10:00:00.000Z","2024-03-06T11:00:00.000Z","32"
"2024-03-06T11:00:00.000Z","2024-03-06T12:00:00.000Z","33.7"
"2024-03-06T12:00:00.000Z","2024-03-06T13:00:00.000Z","27"
"2024-03-06T13:00:00.000Z","2024-03-06T14:00:00.000Z","27"
"2024-03-06T14:00:00.000Z","2024-03-06T15:00:00.000Z","27"
"2024-03-06T15:00:00.000Z","2024-03-06T16:00:00.000Z","34"
"2024-03-06T16:00:00.000Z","2024-03-06T17:00:00.000Z","39.5"
"2024-03-06T17:00:00.000Z","2024-03-06T18:00:00.000Z","39.1"
"2024-03-06T18:00:00.000Z","2024-03-06T19:00:00.000Z","39.1"
"2024-03-06T19:00:00.000Z","2024-03-06T20:00:00.000Z","34"
"2024-03-06T20:00:00.000Z","2024-03-06T21:00:00.000Z","33"
"2024-03-06T21:00:00.000Z","2024-03-06T22:00:00.000Z","33.9"
"2024-03-06T22:00:00.000Z","2024-03-06T23:00:00.000Z","30.14"
"2024-03-06T23:00:00.000Z","2024-03-07T00:00:00.000Z","14"
"2024-03-07T00:00:00.000Z","2024-03-07T01:00:00.000Z","0"
"2024-03-07T01:00:00.000Z","2024-03-07T02:00:00.000Z","0"
"2024-03-07T02:00:00.000Z","2024-03-07T03:00:00.000Z","0"
"2024-03-07T03:00:00.000Z","2024-03-07T04:00:00.000Z","0"
"2024-03-07T04:00:00.000Z","2024-03-07T05:00:00.000Z","30"
"2024-03-07T05:00:00.000Z","2024-03-07T06:00:00.000Z","33.3"
"2024-03-07T06:00:00.000Z","2024-03-07T07:00:00.000Z","39.3"
"2024-03-07T07:00:00.000Z","2024-03-07T08:00:00.000Z","27"
"2024-03-07T08:00:00.000Z","2024-03-07T09:00:00.000Z","31"
"2024-03-07T09:00:00.000Z","2024-03-07T10:00:00.000Z","18.6"
"2024-03-07T10:00:00.000Z","2024-03-07T11:00:00.000Z","28.4"
"2024-03-07T11:00:00.000Z","2024-03-07T12:00:00.000Z","28.2"
"2024-03-07T12:00:00.000Z","2024-03-07T13:00:00.000Z","20"
"2024-03-07T13:00:00.000Z","2024-03-07T14:00:00.000Z","18.6"
"2024-03-07T14:00:00.000Z","2024-03-07T15:00:00.000Z","20"
"2024-03-07T15:00:00.000Z","2024-03-07T16:00:00.000Z","27"
"2024-03-07T16:00:00.000Z","2024-03-07T17:00:00.000Z","27"
"2024-03-07T17:00:00.000Z","2024-03-07T18:00:00.000Z","27"
