"Start time UTC","End time UTC","Price of the last activated up-regulation bid - real time data"
"2023-09-18T04:00:00.000Z","2023-09-18T05:00:00.000Z","347"
"2023-09-30T06:00:00.000Z","2023-09-30T07:00:00.000Z","42"
"2023-09-30T07:00:00.000Z","2023-09-30T08:00:00.000Z","55.42"
"2023-09-30T08:00:00.000Z","2023-09-30T09:00:00.000Z","60"
"2023-09-30T09:00:00.000Z","2023-09-30T10:00:00.000Z","200"
"2023-09-30T10:00:00.000Z","2023-09-30T11:00:00.000Z","150"
"2023-09-30T11:00:00.000Z","2023-09-30T12:00:00.000Z","16"
"2023-09-30T16:00:00.000Z","2023-09-30T17:00:00.000Z","149"
"2023-10-04T03:00:00.000Z","2023-10-04T04:00:00.000Z","143"
"2023-10-04T04:00:00.000Z","2023-10-04T05:00:00.000Z","500"
"2023-10-06T05:00:00.000Z","2023-10-06T06:00:00.000Z","1000"
"2023-10-06T06:00:00.000Z","2023-10-06T07:00:00.000Z","1000"
"2023-10-10T09:00:00.000Z","2023-10-10T10:00:00.000Z","250"
"2023-10-10T10:00:00.000Z","2023-10-10T11:00:00.000Z","210"
"2023-10-20T15:00:00.000Z","2023-10-20T16:00:00.000Z","134"
"2023-10-20T16:00:00.000Z","2023-10-20T17:00:00.000Z","139"
"2023-10-25T05:00:00.000Z","2023-10-25T06:00:00.000Z","180"
"2023-10-30T04:00:00.000Z","2023-10-30T05:00:00.000Z","167"
"2023-10-30T05:00:00.000Z","2023-10-30T06:00:00.000Z","184"
"2023-10-30T07:00:00.000Z","2023-10-30T08:00:00.000Z","199"
"2023-10-30T08:00:00.000Z","2023-10-30T09:00:00.000Z","165"
"2023-10-30T09:00:00.000Z","2023-10-30T10:00:00.000Z","180"
"2023-11-06T10:00:00.000Z","2023-11-06T11:00:00.000Z","180"
"2023-11-06T11:00:00.000Z","2023-11-06T12:00:00.000Z","180"
"2023-11-06T12:00:00.000Z","2023-11-06T13:00:00.000Z","180"
"2023-11-14T04:00:00.000Z","2023-11-14T05:00:00.000Z","165"
"2023-11-14T05:00:00.000Z","2023-11-14T06:00:00.000Z","171"
"2023-11-15T13:00:00.000Z","2023-11-15T14:00:00.000Z","175"
"2023-11-15T14:00:00.000Z","2023-11-15T15:00:00.000Z","321"
"2023-11-15T15:00:00.000Z","2023-11-15T16:00:00.000Z","323"
"2023-11-15T16:00:00.000Z","2023-11-15T17:00:00.000Z","205"
"2023-11-16T04:00:00.000Z","2023-11-16T05:00:00.000Z","206.5"
"2023-11-16T05:00:00.000Z","2023-11-16T06:00:00.000Z","206.5"
"2023-11-18T16:00:00.000Z","2023-11-18T17:00:00.000Z","181.5"
"2023-11-18T17:00:00.000Z","2023-11-18T18:00:00.000Z","181.5"
"2023-11-18T20:00:00.000Z","2023-11-18T21:00:00.000Z","125"
"2023-11-18T21:00:00.000Z","2023-11-18T22:00:00.000Z","135"
"2023-11-18T22:00:00.000Z","2023-11-18T23:00:00.000Z","120"
"2023-11-19T04:00:00.000Z","2023-11-19T05:00:00.000Z","106"
"2023-11-19T05:00:00.000Z","2023-11-19T06:00:00.000Z","108.8"
"2023-11-19T06:00:00.000Z","2023-11-19T07:00:00.000Z","150"
"2023-11-19T07:00:00.000Z","2023-11-19T08:00:00.000Z","150"
"2023-11-19T08:00:00.000Z","2023-11-19T09:00:00.000Z","109.9"
"2023-11-19T09:00:00.000Z","2023-11-19T10:00:00.000Z","135"
"2023-11-19T10:00:00.000Z","2023-11-19T11:00:00.000Z","120"
"2023-11-19T11:00:00.000Z","2023-11-19T12:00:00.000Z","105"
"2023-11-19T13:00:00.000Z","2023-11-19T14:00:00.000Z","125"
"2023-11-19T14:00:00.000Z","2023-11-19T15:00:00.000Z","125"
"2023-11-19T17:00:00.000Z","2023-11-19T18:00:00.000Z","300"
"2023-11-19T18:00:00.000Z","2023-11-19T19:00:00.000Z","300"
"2023-11-20T04:00:00.000Z","2023-11-20T05:00:00.000Z","800"
"2023-11-20T05:00:00.000Z","2023-11-20T06:00:00.000Z","800"
"2023-11-20T06:00:00.000Z","2023-11-20T07:00:00.000Z","800"
"2023-11-20T07:00:00.000Z","2023-11-20T08:00:00.000Z","600"
"2023-11-20T08:00:00.000Z","2023-11-20T09:00:00.000Z","300"
"2023-11-20T10:00:00.000Z","2023-11-20T11:00:00.000Z","255"
"2023-11-20T11:00:00.000Z","2023-11-20T12:00:00.000Z","240"
"2023-11-20T12:00:00.000Z","2023-11-20T13:00:00.000Z","220"
"2023-11-20T18:00:00.000Z","2023-11-20T19:00:00.000Z","500"
"2023-11-20T19:00:00.000Z","2023-11-20T20:00:00.000Z","600"
"2023-11-20T20:00:00.000Z","2023-11-20T21:00:00.000Z","800"
"2023-11-20T21:00:00.000Z","2023-11-20T22:00:00.000Z","800"
"2023-11-21T16:00:00.000Z","2023-11-21T17:00:00.000Z","430"
"2023-11-21T17:00:00.000Z","2023-11-21T18:00:00.000Z","999"
"2023-11-21T18:00:00.000Z","2023-11-21T19:00:00.000Z","499"
"2023-11-21T19:00:00.000Z","2023-11-21T20:00:00.000Z","455"
"2023-11-21T20:00:00.000Z","2023-11-21T21:00:00.000Z","400"
"2023-11-21T21:00:00.000Z","2023-11-21T22:00:00.000Z","285"
"2023-11-23T04:00:00.000Z","2023-11-23T05:00:00.000Z","104.08"
"2023-11-23T05:00:00.000Z","2023-11-23T06:00:00.000Z","108.4"
"2023-11-23T10:00:00.000Z","2023-11-23T11:00:00.000Z","135"
"2023-11-23T11:00:00.000Z","2023-11-23T12:00:00.000Z","144"
"2023-11-23T12:00:00.000Z","2023-11-23T13:00:00.000Z","139"
"2023-11-23T14:00:00.000Z","2023-11-23T15:00:00.000Z","287"
"2023-11-23T15:00:00.000Z","2023-11-23T16:00:00.000Z","287"
"2023-11-23T16:00:00.000Z","2023-11-23T17:00:00.000Z","287"
"2023-11-23T17:00:00.000Z","2023-11-23T18:00:00.000Z","287"
"2023-11-23T18:00:00.000Z","2023-11-23T19:00:00.000Z","165"
"2023-11-23T21:00:00.000Z","2023-11-23T22:00:00.000Z","150"
"2023-11-23T22:00:00.000Z","2023-11-23T23:00:00.000Z","150"
"2023-11-25T15:00:00.000Z","2023-11-25T16:00:00.000Z","333.19999"
"2023-11-25T16:00:00.000Z","2023-11-25T17:00:00.000Z","1000"
"2023-11-25T17:00:00.000Z","2023-11-25T18:00:00.000Z","493"
"2023-11-25T18:00:00.000Z","2023-11-25T19:00:00.000Z","490"
"2023-11-25T19:00:00.000Z","2023-11-25T20:00:00.000Z","140"
"2023-11-25T20:00:00.000Z","2023-11-25T21:00:00.000Z","175"
"2023-11-25T21:00:00.000Z","2023-11-25T22:00:00.000Z","175"
"2023-11-25T23:00:00.000Z","2023-11-26T00:00:00.000Z","250"
"2023-11-26T00:00:00.000Z","2023-11-26T01:00:00.000Z","210"
"2023-11-26T01:00:00.000Z","2023-11-26T02:00:00.000Z","200"
"2023-11-26T02:00:00.000Z","2023-11-26T03:00:00.000Z","198"
"2023-11-26T03:00:00.000Z","2023-11-26T04:00:00.000Z","171"
"2023-11-26T04:00:00.000Z","2023-11-26T05:00:00.000Z","193.8"
"2023-11-26T06:00:00.000Z","2023-11-26T07:00:00.000Z","280"
"2023-11-26T07:00:00.000Z","2023-11-26T08:00:00.000Z","240"
"2023-11-26T08:00:00.000Z","2023-11-26T09:00:00.000Z","295"
"2023-11-26T09:00:00.000Z","2023-11-26T10:00:00.000Z","333.19999"
"2023-11-26T11:00:00.000Z","2023-11-26T12:00:00.000Z","250"
"2023-11-26T12:00:00.000Z","2023-11-26T13:00:00.000Z","330"
"2023-11-26T13:00:00.000Z","2023-11-26T14:00:00.000Z","229.99"
"2023-11-26T14:00:00.000Z","2023-11-26T15:00:00.000Z","325"
"2023-11-26T16:00:00.000Z","2023-11-26T17:00:00.000Z","409"
"2023-11-27T04:00:00.000Z","2023-11-27T05:00:00.000Z","180"
"2023-11-27T05:00:00.000Z","2023-11-27T06:00:00.000Z","165"
"2023-11-28T15:00:00.000Z","2023-11-28T16:00:00.000Z","120"
"2023-11-28T16:00:00.000Z","2023-11-28T17:00:00.000Z","120"
"2023-11-30T00:00:00.000Z","2023-11-30T01:00:00.000Z","175"
"2023-11-30T01:00:00.000Z","2023-11-30T02:00:00.000Z","171.5"
"2023-11-30T02:00:00.000Z","2023-11-30T03:00:00.000Z","175"
"2023-11-30T04:00:00.000Z","2023-11-30T05:00:00.000Z","206.3"
"2023-11-30T05:00:00.000Z","2023-11-30T06:00:00.000Z","400"
"2023-11-30T07:00:00.000Z","2023-11-30T08:00:00.000Z","500"
"2023-11-30T08:00:00.000Z","2023-11-30T09:00:00.000Z","500"
"2023-12-03T14:00:00.000Z","2023-12-03T15:00:00.000Z","165"
"2023-12-03T15:00:00.000Z","2023-12-03T16:00:00.000Z","250"
"2023-12-03T16:00:00.000Z","2023-12-03T17:00:00.000Z","250"
"2023-12-04T04:00:00.000Z","2023-12-04T05:00:00.000Z","250"
"2023-12-04T05:00:00.000Z","2023-12-04T06:00:00.000Z","350"
"2023-12-04T06:00:00.000Z","2023-12-04T07:00:00.000Z","385"
"2023-12-04T07:00:00.000Z","2023-12-04T08:00:00.000Z","435.61"
"2023-12-04T08:00:00.000Z","2023-12-04T09:00:00.000Z","352"
"2023-12-04T21:00:00.000Z","2023-12-04T22:00:00.000Z","198"
"2023-12-04T22:00:00.000Z","2023-12-04T23:00:00.000Z","165"
"2023-12-05T00:00:00.000Z","2023-12-05T01:00:00.000Z","155"
"2023-12-05T02:00:00.000Z","2023-12-05T03:00:00.000Z","156.59999"
"2023-12-05T03:00:00.000Z","2023-12-05T04:00:00.000Z","155"
"2023-12-05T04:00:00.000Z","2023-12-05T05:00:00.000Z","414"
"2023-12-05T05:00:00.000Z","2023-12-05T06:00:00.000Z","529"
"2023-12-05T06:00:00.000Z","2023-12-05T07:00:00.000Z","3000"
"2023-12-05T20:00:00.000Z","2023-12-05T21:00:00.000Z","330"
"2023-12-05T21:00:00.000Z","2023-12-05T22:00:00.000Z","505"
"2023-12-05T22:00:00.000Z","2023-12-05T23:00:00.000Z","255"
"2023-12-05T23:00:00.000Z","2023-12-06T00:00:00.000Z","255"
"2023-12-06T01:00:00.000Z","2023-12-06T02:00:00.000Z","170"
"2023-12-06T02:00:00.000Z","2023-12-06T03:00:00.000Z","186"
"2023-12-06T03:00:00.000Z","2023-12-06T04:00:00.000Z","165"
"2023-12-06T04:00:00.000Z","2023-12-06T05:00:00.000Z","195"
"2023-12-06T05:00:00.000Z","2023-12-06T06:00:00.000Z","205"
"2023-12-06T06:00:00.000Z","2023-12-06T07:00:00.000Z","197.19999"
"2023-12-06T12:00:00.000Z","2023-12-06T13:00:00.000Z","204.5"
"2023-12-06T13:00:00.000Z","2023-12-06T14:00:00.000Z","300"
"2023-12-06T14:00:00.000Z","2023-12-06T15:00:00.000Z","600"
"2023-12-08T07:00:00.000Z","2023-12-08T08:00:00.000Z","250"
"2023-12-09T01:00:00.000Z","2023-12-09T02:00:00.000Z","110"
"2023-12-09T02:00:00.000Z","2023-12-09T03:00:00.000Z","110"
"2023-12-09T03:00:00.000Z","2023-12-09T04:00:00.000Z","110"
"2023-12-09T04:00:00.000Z","2023-12-09T05:00:00.000Z","241"
"2023-12-09T05:00:00.000Z","2023-12-09T06:00:00.000Z","285"
"2023-12-09T06:00:00.000Z","2023-12-09T07:00:00.000Z","350"
"2023-12-09T07:00:00.000Z","2023-12-09T08:00:00.000Z","750"
"2023-12-09T08:00:00.000Z","2023-12-09T09:00:00.000Z","600"
"2023-12-09T09:00:00.000Z","2023-12-09T10:00:00.000Z","800"
"2023-12-09T10:00:00.000Z","2023-12-09T11:00:00.000Z","350"
"2023-12-09T12:00:00.000Z","2023-12-09T13:00:00.000Z","506.49"
"2023-12-09T13:00:00.000Z","2023-12-09T14:00:00.000Z","600"
"2023-12-09T14:00:00.000Z","2023-12-09T15:00:00.000Z","350"
"2023-12-09T15:00:00.000Z","2023-12-09T16:00:00.000Z","600"
"2023-12-09T16:00:00.000Z","2023-12-09T17:00:00.000Z","1500"
"2023-12-09T17:00:00.000Z","2023-12-09T18:00:00.000Z","1500"
"2023-12-09T18:00:00.000Z","2023-12-09T19:00:00.000Z","700"
"2023-12-09T19:00:00.000Z","2023-12-09T20:00:00.000Z","400"
"2023-12-09T20:00:00.000Z","2023-12-09T21:00:00.000Z","400"
"2023-12-09T21:00:00.000Z","2023-12-09T22:00:00.000Z","350"
"2023-12-09T22:00:00.000Z","2023-12-09T23:00:00.000Z","189.94999"
"2023-12-09T23:00:00.000Z","2023-12-10T00:00:00.000Z","215"
"2023-12-10T00:00:00.000Z","2023-12-10T01:00:00.000Z","300"
"2023-12-10T01:00:00.000Z","2023-12-10T02:00:00.000Z","300"
"2023-12-10T02:00:00.000Z","2023-12-10T03:00:00.000Z","190"
"2023-12-10T03:00:00.000Z","2023-12-10T04:00:00.000Z","170.5"
"2023-12-10T04:00:00.000Z","2023-12-10T05:00:00.000Z","190"
"2023-12-10T05:00:00.000Z","2023-12-10T06:00:00.000Z","165"
"2023-12-10T07:00:00.000Z","2023-12-10T08:00:00.000Z","149"
"2023-12-10T08:00:00.000Z","2023-12-10T09:00:00.000Z","149"
"2023-12-10T09:00:00.000Z","2023-12-10T10:00:00.000Z","155"
"2023-12-10T10:00:00.000Z","2023-12-10T11:00:00.000Z","200"
"2023-12-10T11:00:00.000Z","2023-12-10T12:00:00.000Z","249"
"2023-12-10T12:00:00.000Z","2023-12-10T13:00:00.000Z","190"
"2023-12-10T17:00:00.000Z","2023-12-10T18:00:00.000Z","190"
"2023-12-10T18:00:00.000Z","2023-12-10T19:00:00.000Z","190"
"2023-12-10T19:00:00.000Z","2023-12-10T20:00:00.000Z","163.78"
"2023-12-10T20:00:00.000Z","2023-12-10T21:00:00.000Z","139"
"2023-12-10T21:00:00.000Z","2023-12-10T22:00:00.000Z","186.19999"
"2023-12-10T22:00:00.000Z","2023-12-10T23:00:00.000Z","120"
"2023-12-10T23:00:00.000Z","2023-12-11T00:00:00.000Z","190"
"2023-12-11T00:00:00.000Z","2023-12-11T01:00:00.000Z","155"
"2023-12-11T05:00:00.000Z","2023-12-11T06:00:00.000Z","190"
"2023-12-11T08:00:00.000Z","2023-12-11T09:00:00.000Z","235"
"2023-12-11T09:00:00.000Z","2023-12-11T10:00:00.000Z","294"
"2023-12-11T10:00:00.000Z","2023-12-11T11:00:00.000Z","300"
"2023-12-11T11:00:00.000Z","2023-12-11T12:00:00.000Z","250"
"2023-12-11T12:00:00.000Z","2023-12-11T13:00:00.000Z","219"
"2023-12-11T13:00:00.000Z","2023-12-11T14:00:00.000Z","400"
"2023-12-11T14:00:00.000Z","2023-12-11T15:00:00.000Z","400"
"2023-12-11T15:00:00.000Z","2023-12-11T16:00:00.000Z","500"
"2023-12-11T16:00:00.000Z","2023-12-11T17:00:00.000Z","260"
"2023-12-11T19:00:00.000Z","2023-12-11T20:00:00.000Z","250"
"2023-12-11T20:00:00.000Z","2023-12-11T21:00:00.000Z","227"
"2023-12-11T21:00:00.000Z","2023-12-11T22:00:00.000Z","160"
"2023-12-12T13:00:00.000Z","2023-12-12T14:00:00.000Z","215"
"2023-12-15T20:00:00.000Z","2023-12-15T21:00:00.000Z","180"
"2023-12-15T21:00:00.000Z","2023-12-15T22:00:00.000Z","146.59999"
"2023-12-16T04:00:00.000Z","2023-12-16T05:00:00.000Z","70"
"2023-12-16T05:00:00.000Z","2023-12-16T06:00:00.000Z","77.7"
"2023-12-16T06:00:00.000Z","2023-12-16T07:00:00.000Z","175"
"2023-12-16T07:00:00.000Z","2023-12-16T08:00:00.000Z","165"
"2023-12-16T08:00:00.000Z","2023-12-16T09:00:00.000Z","100"
"2023-12-16T09:00:00.000Z","2023-12-16T10:00:00.000Z","144"
"2023-12-16T10:00:00.000Z","2023-12-16T11:00:00.000Z","100"
"2023-12-16T11:00:00.000Z","2023-12-16T12:00:00.000Z","55"
"2023-12-16T12:00:00.000Z","2023-12-16T13:00:00.000Z","55"
"2023-12-21T06:00:00.000Z","2023-12-21T07:00:00.000Z","97"
"2023-12-21T10:00:00.000Z","2023-12-21T11:00:00.000Z","110"
"2023-12-21T11:00:00.000Z","2023-12-21T12:00:00.000Z","125"
"2023-12-21T12:00:00.000Z","2023-12-21T13:00:00.000Z","210"
"2023-12-21T13:00:00.000Z","2023-12-21T14:00:00.000Z","215"
"2023-12-21T14:00:00.000Z","2023-12-21T15:00:00.000Z","230"
"2023-12-21T15:00:00.000Z","2023-12-21T16:00:00.000Z","180"
"2023-12-21T16:00:00.000Z","2023-12-21T17:00:00.000Z","110"
"2023-12-21T17:00:00.000Z","2023-12-21T18:00:00.000Z","165"
"2023-12-21T18:00:00.000Z","2023-12-21T19:00:00.000Z","159"
"2023-12-27T20:00:00.000Z","2023-12-27T21:00:00.000Z","114"
"2023-12-27T23:00:00.000Z","2023-12-28T00:00:00.000Z","110"
"2023-12-28T00:00:00.000Z","2023-12-28T01:00:00.000Z","101"
"2023-12-28T01:00:00.000Z","2023-12-28T02:00:00.000Z","110"
"2023-12-28T03:00:00.000Z","2023-12-28T04:00:00.000Z","80"
"2023-12-28T09:00:00.000Z","2023-12-28T10:00:00.000Z","105"
"2023-12-28T12:00:00.000Z","2023-12-28T13:00:00.000Z","74"
"2023-12-28T13:00:00.000Z","2023-12-28T14:00:00.000Z","71"
"2023-12-28T14:00:00.000Z","2023-12-28T15:00:00.000Z","133"
"2023-12-28T18:00:00.000Z","2023-12-28T19:00:00.000Z","97"
"2023-12-28T19:00:00.000Z","2023-12-28T20:00:00.000Z","67"
"2024-01-01T16:00:00.000Z","2024-01-01T17:00:00.000Z","156"
"2024-01-01T17:00:00.000Z","2024-01-01T18:00:00.000Z","156"
"2024-01-01T18:00:00.000Z","2024-01-01T19:00:00.000Z","156"
"2024-01-01T20:00:00.000Z","2024-01-01T21:00:00.000Z","97"
"2024-01-01T21:00:00.000Z","2024-01-01T22:00:00.000Z","88"
"2024-01-02T01:00:00.000Z","2024-01-02T02:00:00.000Z","97"
"2024-01-02T02:00:00.000Z","2024-01-02T03:00:00.000Z","157"
"2024-01-02T03:00:00.000Z","2024-01-02T04:00:00.000Z","165"
"2024-01-02T04:00:00.000Z","2024-01-02T05:00:00.000Z","190.05"
"2024-01-02T17:00:00.000Z","2024-01-02T18:00:00.000Z","260"
"2024-01-02T18:00:00.000Z","2024-01-02T19:00:00.000Z","205"
"2024-01-02T21:00:00.000Z","2024-01-02T22:00:00.000Z","265"
"2024-01-02T22:00:00.000Z","2024-01-02T23:00:00.000Z","286.69999"
"2024-01-02T23:00:00.000Z","2024-01-03T00:00:00.000Z","265"
"2024-01-03T00:00:00.000Z","2024-01-03T01:00:00.000Z","256.8"
"2024-01-03T01:00:00.000Z","2024-01-03T02:00:00.000Z","180"
"2024-01-03T03:00:00.000Z","2024-01-03T04:00:00.000Z","105"
"2024-01-03T04:00:00.000Z","2024-01-03T05:00:00.000Z","150"
"2024-01-03T05:00:00.000Z","2024-01-03T06:00:00.000Z","178.8"
"2024-01-03T06:00:00.000Z","2024-01-03T07:00:00.000Z","250"
"2024-01-03T07:00:00.000Z","2024-01-03T08:00:00.000Z","295"
"2024-01-03T08:00:00.000Z","2024-01-03T09:00:00.000Z","280"
"2024-01-03T09:00:00.000Z","2024-01-03T10:00:00.000Z","299"
"2024-01-03T10:00:00.000Z","2024-01-03T11:00:00.000Z","500"
"2024-01-03T11:00:00.000Z","2024-01-03T12:00:00.000Z","600"
"2024-01-03T12:00:00.000Z","2024-01-03T13:00:00.000Z","800"
"2024-01-03T13:00:00.000Z","2024-01-03T14:00:00.000Z","800"
"2024-01-03T14:00:00.000Z","2024-01-03T15:00:00.000Z","1000"
"2024-01-03T15:00:00.000Z","2024-01-03T16:00:00.000Z","600"
"2024-01-03T17:00:00.000Z","2024-01-03T18:00:00.000Z","500"
"2024-01-03T18:00:00.000Z","2024-01-03T19:00:00.000Z","500"
"2024-01-03T19:00:00.000Z","2024-01-03T20:00:00.000Z","3000"
"2024-01-03T20:00:00.000Z","2024-01-03T21:00:00.000Z","685"
"2024-01-03T21:00:00.000Z","2024-01-03T22:00:00.000Z","500"
"2024-01-03T22:00:00.000Z","2024-01-03T23:00:00.000Z","300"
"2024-01-03T23:00:00.000Z","2024-01-04T00:00:00.000Z","500"
"2024-01-04T00:00:00.000Z","2024-01-04T01:00:00.000Z","250"
"2024-01-04T01:00:00.000Z","2024-01-04T02:00:00.000Z","165"
"2024-01-04T02:00:00.000Z","2024-01-04T03:00:00.000Z","250"
"2024-01-04T03:00:00.000Z","2024-01-04T04:00:00.000Z","455"
"2024-01-04T04:00:00.000Z","2024-01-04T05:00:00.000Z","455"
"2024-01-04T05:00:00.000Z","2024-01-04T06:00:00.000Z","455"
"2024-01-04T06:00:00.000Z","2024-01-04T07:00:00.000Z","579"
"2024-01-04T07:00:00.000Z","2024-01-04T08:00:00.000Z","694"
"2024-01-04T08:00:00.000Z","2024-01-04T09:00:00.000Z","722"
"2024-01-04T09:00:00.000Z","2024-01-04T10:00:00.000Z","1500"
"2024-01-04T10:00:00.000Z","2024-01-04T11:00:00.000Z","1500"
"2024-01-04T11:00:00.000Z","2024-01-04T12:00:00.000Z","3000"
"2024-01-04T12:00:00.000Z","2024-01-04T13:00:00.000Z","3000"
"2024-01-04T13:00:00.000Z","2024-01-04T14:00:00.000Z","1800"
"2024-01-04T14:00:00.000Z","2024-01-04T15:00:00.000Z","500"
"2024-01-04T15:00:00.000Z","2024-01-04T16:00:00.000Z","480"
"2024-01-04T16:00:00.000Z","2024-01-04T17:00:00.000Z","2000"
"2024-01-04T17:00:00.000Z","2024-01-04T18:00:00.000Z","1000"
"2024-01-04T18:00:00.000Z","2024-01-04T19:00:00.000Z","500"
"2024-01-04T19:00:00.000Z","2024-01-04T20:00:00.000Z","500"
"2024-01-04T20:00:00.000Z","2024-01-04T21:00:00.000Z","1500"
"2024-01-04T21:00:00.000Z","2024-01-04T22:00:00.000Z","1500"
"2024-01-04T22:00:00.000Z","2024-01-04T23:00:00.000Z","300"
"2024-01-04T23:00:00.000Z","2024-01-05T00:00:00.000Z","300"
"2024-01-05T04:00:00.000Z","2024-01-05T05:00:00.000Z","595"
"2024-01-05T12:00:00.000Z","2024-01-05T13:00:00.000Z","0"
"2024-01-07T02:00:00.000Z","2024-01-07T03:00:00.000Z","142.19999"
"2024-01-07T03:00:00.000Z","2024-01-07T04:00:00.000Z","300"
"2024-01-07T04:00:00.000Z","2024-01-07T05:00:00.000Z","495"
"2024-01-07T05:00:00.000Z","2024-01-07T06:00:00.000Z","495"
"2024-01-07T06:00:00.000Z","2024-01-07T07:00:00.000Z","495"
"2024-01-07T07:00:00.000Z","2024-01-07T08:00:00.000Z","293"
"2024-01-07T08:00:00.000Z","2024-01-07T09:00:00.000Z","300"
"2024-01-07T09:00:00.000Z","2024-01-07T10:00:00.000Z","350"
"2024-01-07T10:00:00.000Z","2024-01-07T11:00:00.000Z","400"
"2024-01-07T11:00:00.000Z","2024-01-07T12:00:00.000Z","350"
"2024-01-07T12:00:00.000Z","2024-01-07T13:00:00.000Z","300"
"2024-01-07T13:00:00.000Z","2024-01-07T14:00:00.000Z","400"
"2024-01-07T14:00:00.000Z","2024-01-07T15:00:00.000Z","493.89999"
"2024-01-07T15:00:00.000Z","2024-01-07T16:00:00.000Z","493.89999"
"2024-01-07T16:00:00.000Z","2024-01-07T17:00:00.000Z","304"
"2024-01-09T20:00:00.000Z","2024-01-09T21:00:00.000Z","80"
"2024-01-09T22:00:00.000Z","2024-01-09T23:00:00.000Z","80"
"2024-01-13T15:00:00.000Z","2024-01-13T16:00:00.000Z","125"
"2024-01-13T16:00:00.000Z","2024-01-13T17:00:00.000Z","125"
"2024-01-13T17:00:00.000Z","2024-01-13T18:00:00.000Z","125"
"2024-01-13T18:00:00.000Z","2024-01-13T19:00:00.000Z","125"
"2024-01-13T20:00:00.000Z","2024-01-13T21:00:00.000Z","128"
"2024-01-13T21:00:00.000Z","2024-01-13T22:00:00.000Z","165"
"2024-01-13T22:00:00.000Z","2024-01-13T23:00:00.000Z","125"
"2024-01-13T23:00:00.000Z","2024-01-14T00:00:00.000Z","165"
"2024-01-14T00:00:00.000Z","2024-01-14T01:00:00.000Z","125"
"2024-01-14T07:00:00.000Z","2024-01-14T08:00:00.000Z","157"
"2024-01-14T09:00:00.000Z","2024-01-14T10:00:00.000Z","157"
"2024-01-15T02:00:00.000Z","2024-01-15T03:00:00.000Z","170.5"
"2024-01-15T03:00:00.000Z","2024-01-15T04:00:00.000Z","200"
"2024-01-15T04:00:00.000Z","2024-01-15T05:00:00.000Z","170"
"2024-01-15T05:00:00.000Z","2024-01-15T06:00:00.000Z","200"
"2024-01-15T06:00:00.000Z","2024-01-15T07:00:00.000Z","170"
"2024-01-15T13:00:00.000Z","2024-01-15T14:00:00.000Z","170"
"2024-01-15T15:00:00.000Z","2024-01-15T16:00:00.000Z","170"
"2024-01-15T18:00:00.000Z","2024-01-15T19:00:00.000Z","196.8"
"2024-01-15T19:00:00.000Z","2024-01-15T20:00:00.000Z","248"
"2024-01-15T20:00:00.000Z","2024-01-15T21:00:00.000Z","170.5"
"2024-01-15T21:00:00.000Z","2024-01-15T22:00:00.000Z","248"
"2024-01-15T22:00:00.000Z","2024-01-15T23:00:00.000Z","170.5"
"2024-01-16T02:00:00.000Z","2024-01-16T03:00:00.000Z","250"
"2024-01-16T03:00:00.000Z","2024-01-16T04:00:00.000Z","357"
"2024-01-16T04:00:00.000Z","2024-01-16T05:00:00.000Z","393"
"2024-01-16T05:00:00.000Z","2024-01-16T06:00:00.000Z","476"
"2024-01-16T06:00:00.000Z","2024-01-16T07:00:00.000Z","549"
"2024-01-16T07:00:00.000Z","2024-01-16T08:00:00.000Z","450"
"2024-01-16T08:00:00.000Z","2024-01-16T09:00:00.000Z","280"
"2024-01-16T09:00:00.000Z","2024-01-16T10:00:00.000Z","450"
"2024-01-16T10:00:00.000Z","2024-01-16T11:00:00.000Z","280"
"2024-01-16T13:00:00.000Z","2024-01-16T14:00:00.000Z","215"
"2024-01-16T14:00:00.000Z","2024-01-16T15:00:00.000Z","245"
"2024-01-16T17:00:00.000Z","2024-01-16T18:00:00.000Z","215"
"2024-01-16T18:00:00.000Z","2024-01-16T19:00:00.000Z","167.4"
"2024-01-16T19:00:00.000Z","2024-01-16T20:00:00.000Z","162"
"2024-01-16T20:00:00.000Z","2024-01-16T21:00:00.000Z","162"
"2024-01-16T21:00:00.000Z","2024-01-16T22:00:00.000Z","162"
"2024-01-16T22:00:00.000Z","2024-01-16T23:00:00.000Z","162"
"2024-01-16T23:00:00.000Z","2024-01-17T00:00:00.000Z","162.7"
"2024-01-17T00:00:00.000Z","2024-01-17T01:00:00.000Z","155"
"2024-01-17T01:00:00.000Z","2024-01-17T02:00:00.000Z","162"
"2024-01-17T02:00:00.000Z","2024-01-17T03:00:00.000Z","162"
"2024-01-17T03:00:00.000Z","2024-01-17T04:00:00.000Z","162.69999"
"2024-01-17T04:00:00.000Z","2024-01-17T05:00:00.000Z","155"
"2024-01-19T23:00:00.000Z","2024-01-20T00:00:00.000Z","120"
"2024-01-20T00:00:00.000Z","2024-01-20T01:00:00.000Z","107"
"2024-01-20T03:00:00.000Z","2024-01-20T04:00:00.000Z","130"
"2024-01-20T04:00:00.000Z","2024-01-20T05:00:00.000Z","155"
"2024-01-20T05:00:00.000Z","2024-01-20T06:00:00.000Z","125"
"2024-01-20T06:00:00.000Z","2024-01-20T07:00:00.000Z","120"
"2024-01-20T07:00:00.000Z","2024-01-20T08:00:00.000Z","128"
"2024-01-20T09:00:00.000Z","2024-01-20T10:00:00.000Z","120"
